Date_Time2,input1,input2,input3,input4,input5,input6,input7,input8,input9,input10,input11,input12,input13,target1,target2,target3,target4,target5,target6,target7,target8,target9,target10,target11,target12
6/19/2018 0:00,36.40714884,19.32123184,33.9560585,19.78,0,0,0,0,159.5333333,0.96,1002.856667,1007.256667,95,,,,,,,,,,,,
6/19/2018 0:30,35.56251526,19.32012367,33.95050812,19.09333333,0,0,0,0,86.59666667,0.163333333,1002.3,1006.7,95,,,,,,,,,,,,
6/19/2018 1:00,34.80801582,19.31966591,33.94253159,18.73333333,0,0,0,0,2.26,0.08,1001.973333,1006.373333,95,,,,,,,,,,,,
6/19/2018 1:30,30.64521551,19.32040596,33.93126297,18.76,0,0,0,0,62.71,0.193333333,1001.776667,1006.12,95.00666667,,,,,,,,,,,,
6/19/2018 2:00,26.6089797,19.32672882,33.91796112,18.63333333,0,0,0,0,63.44666667,0.51,1001.743333,1006.103333,95.00666667,,,,,,,,,,,,
6/19/2018 2:30,19.83395815,19.33356857,33.90869522,19.4,0,0,0,0,197.2733333,1.58,1001.616667,1006.016667,95,,,,,,,,,,,,
6/19/2018 3:00,13.15784454,19.33817863,33.90638351,19.07666667,0,0,0,0,230.09,1.123333333,1001.39,1005.79,95.02,,,,,,,,,,,,
6/19/2018 3:30,4.590690136,19.3373394,33.90576553,19.19,0,0,0,0,210.31,1.32,1001.216667,1005.616667,95.01666667,,,,,,,,,,,,
6/19/2018 4:00,-4.341220856,19.33589172,33.90404129,19.35333333,0,0,0,0,212.1466667,1.683333333,1001.17,1005.57,95,,,,,,,,,,,,
6/19/2018 4:30,-14.00880814,19.33363152,33.904953,19.25,0,0,0,0,225.45,0.916666667,1001.266667,1005.666667,95,,,,,,,,,,,,
6/19/2018 5:00,-24.04047251,19.33135223,33.91324234,19.25333333,0,0,0,0,197.6766667,1.083333333,1001.32,1005.72,95,,,,,,,,,,,,
6/19/2018 5:30,-30.65840006,19.32953835,33.9200058,19.41,0,0,0,0,245.9466667,1.193333333,1001.43,1005.83,95,,,,,,,,,,,,
6/19/2018 6:00,-36.85160279,19.32785606,33.92605209,19.98,0,0,0,0,225.1466667,0.5,1001.246667,1005.646667,95,,,,,,,,,,,,
6/19/2018 6:30,-38.49264979,19.32603836,33.93066788,20.35333333,0,0,0,0,229.4933333,1.103333333,1001.136667,1005.486667,95,,,,,,,,,,,,
6/19/2018 7:00,-39.56720233,19.32372665,33.93509293,21.33,0,0,0,0,237.76,2.126666667,1001.506667,1005.846667,92.47666667,,,,,,,,,,,,
6/19/2018 7:30,-35.97108126,19.32106972,33.93762589,21.33333333,0,0,0,0,211.45,2.68,1001.57,1005.87,90.80666667,,,,,,,,,,,,
6/19/2018 8:00,-31.98121786,19.31734848,33.94065094,21.9,0,0,0,0,207.5,1.856666667,1001.786667,1006.16,91.18666667,,,,,,,,,,,,
6/19/2018 8:30,-23.61655235,19.31322479,33.94183731,22.85,0,0,0,0,223.51,1.953333333,1001.996667,1006.376667,86.92666667,,,,,,,,,,,,
6/19/2018 9:00,-15.58755636,19.3077774,33.9409256,23.20666667,0,0,0,0,202.29,2.543333333,1002.023333,1006.36,84.37333333,,,,,,,,,,,,
6/19/2018 9:30,-6.661617756,19.30192566,33.93567657,23.06666667,0,0,0,0,211.3766667,2.576666667,1002.04,1006.44,84.33333333,,,,,,,,,,,,
6/19/2018 10:00,1.909220219,19.30023003,33.92655182,23.01666667,0,0,0,0,203.7533333,2.546666667,1002.073333,1006.473333,85.66666667,,,,,,,,,,,,
6/19/2018 10:30,9.132945538,19.3056221,33.91517258,23.71666667,0,0,0,0,210.04,2.616666667,1002.103333,1006.486667,81.83666667,,,,,,,,,,,,
6/19/2018 11:00,16.53814316,19.33029556,33.9021225,23.77,0,0,0,0,217.2233333,2.85,1002.003333,1006.35,79.40666667,,,,,,,,,,,,
6/19/2018 11:30,19.51643229,19.34292793,33.89580154,23.63333333,0,0,0,0,217.9566667,2.613333333,1001.91,1006.266667,78.21333333,,,,,,,,,,,,
6/19/2018 12:00,22.78372049,19.33828163,33.8805275,23.49333333,0,0,0,0,216.1366667,2.723333333,1001.826667,1006.226667,72.94333333,,,,,,,,,,,,
6/19/2018 12:30,22.6413846,19.33706284,33.87417984,23.06666667,0,0,0,0,214.14,2.846666667,1001.953333,1006.353333,78.56,,,,,,,,,,,,
6/19/2018 13:00,22.6508975,19.34912109,33.87289429,23.55666667,0,0,0,0,218.6566667,3.126666667,1001.853333,1006.206667,76.74,,,,,,,,,,,,
6/19/2018 13:30,20.66606283,19.36454582,33.87099838,25.13666667,0,0,0,0,229.4733333,3.25,1001.56,1005.86,71.74333333,,,,,,,,,,,,
6/19/2018 14:00,18.52041483,19.37913132,33.86826706,26.25666667,0,0,0,0,206.8966667,3.063333333,1001.176667,1005.476667,63.67,,,,,,,,,,,,
6/19/2018 14:30,14.76832628,19.3872261,33.87011337,26.83,0,0,0,0,219.3,3.456666667,1000.99,1005.31,62.16,,,,,,,,,,,,
6/19/2018 15:00,10.85745096,19.38913345,33.86698532,24.13666667,0,0,0,0,190.52,2.906666667,1000.466667,1004.866667,74.31,,,,,,,,,,,,
6/19/2018 15:30,6.122863293,19.38985443,33.869133,22.53666667,0,0,0,0,178.8733333,2.036666667,1000.183333,1004.583333,86.32,,,,,,,,,,,,
6/19/2018 16:00,1.214230061,19.39052391,33.87388229,22.61,0,0,0,0,180.5333333,1.463333333,1000.09,1004.49,86.4,,,,,,,,,,,,
6/19/2018 16:30,-4.592120647,19.39159966,33.87705994,21.84666667,0,0,0,0,222.17,1.08,1000.006667,1004.406667,90.22,,,,,,,,,,,,
6/19/2018 17:00,-10.60513258,19.39043617,33.87449646,21.27666667,0,0,0,0,150.7933333,0.496666667,999.7133333,1004.113333,94.45,,,,,,,,,,,,
6/19/2018 17:30,-15.59765339,19.38488388,33.86797714,20.83666667,0.5,0.5,0.5,0.5,231.3633333,1.843333333,1000.123333,1004.45,95,,,,,,,,,,,,
6/19/2018 18:00,-20.54754496,19.37693787,33.85803604,20.44333333,0.5,1,1,1,77.21,0.35,1000.61,1004.95,95,,,,,,,,,,,,
6/19/2018 18:30,-22.83619642,19.36929131,33.84845734,20.13,1,2,2,2,108.1033333,0.596666667,1000.06,1004.36,95,,,,,,,,,,,,
6/19/2018 19:00,-24.70401525,19.36161995,33.84202957,19.88,0.5,2.5,2.5,2.5,242.16,0.643333333,1000.28,1004.58,95,,,,,,,,,,,,
6/19/2018 19:30,-22.31247425,19.35620689,33.8426857,19.86333333,0,2.5,2.5,2.5,195.9033333,0.393333333,1000.39,1004.69,95,,,,,,,,,,,,
6/19/2018 20:00,-19.31040287,19.3559227,33.84825897,19.84333333,0,2.5,2.5,2.5,153.06,0.296666667,1000.096667,1004.396667,95,,,,,,,,,,,,
6/19/2018 20:30,-13.68707418,19.35952759,33.86376953,19.80333333,0,2,2.5,2.5,39.77,0.146666667,1000.1,1004.4,95,,,,,,,,,,,,
6/19/2018 21:00,-7.104480267,19.3657589,33.8859787,19.74333333,0,1.5,2.5,2.5,160.33,0.32,999.9266667,1004.226667,95,,,,,,,,,,,,
6/19/2018 21:30,-1.021444798,19.37158775,33.90959549,19.78333333,0.5,1,3,3,163.69,0.39,1000.04,1004.34,95,,,,,,,,,,,,
6/19/2018 22:00,6.214606762,19.37943649,33.93331528,19.65666667,1,1.5,4,4,82.49333333,0.683333333,999.7566667,1004.056667,95,,,,,,,,,,,,
6/19/2018 22:30,12.79863119,19.39178467,33.9586792,19.51666667,2,3.5,6,6,207.6666667,0.476666667,999.5466667,1003.846667,95,,,,,,,,,,,,
6/19/2018 23:00,19.78572607,19.40533829,33.99393845,19.48333333,1,4.5,7,7,9.543333333,0.023333333,999.38,1003.68,95,,,,,,,,,,,,
6/19/2018 23:30,24.44784641,19.41835785,34.03432465,19.51333333,1,5.5,7.5,8,95.44333333,0.366666667,998.6933333,1002.993333,95,,,,,,,,,,,,
6/20/2018 0:00,29.28695679,19.43293762,34.06458664,19.35333333,0.5,6,7.5,8.5,201.16,0.373333333,998.1333333,1002.433333,95,,,,,,,,,,,,
6/20/2018 0:30,31.14219904,19.43543434,34.066082,19.47,0,5.5,6.5,8.5,162.0166667,0.426666667,998.3133333,1002.613333,95,,,,,,,,,,,,
6/20/2018 1:00,33.07790756,19.44234467,34.06587219,19.58333333,0,4.5,6,8.5,232.59,0.856666667,998.3733333,1002.716667,95,,,,,,,,,,,,
6/20/2018 1:30,32.01992512,19.45422363,34.06513596,19.66,0,2.5,6,8.5,154.94,1.356666667,997.4233333,1001.803333,95,,,,,,,,,,,,
6/20/2018 2:00,31.03330135,19.47104645,34.06400299,19.27,0,1.5,6,8.5,182.2533333,1.186666667,997.2833333,1001.663333,95.02,,,,,,,,,,,,
6/20/2018 2:30,27.90753841,19.48620224,34.06600571,19.26,0,0.5,6,8.5,150.77,0.67,997.84,1002.203333,95,,,,,,,,,,,,
6/20/2018 3:00,24.96310472,19.49565125,34.07492065,19.32,0,0,6,8.5,161.8733333,0.556666667,997.8566667,1002.186667,95,,,,,,,,,,,,
6/20/2018 3:30,19.92632151,19.49936104,34.08381653,19.3,0,0,5.5,8.5,58.98,0.223333333,998.02,1002.413333,95,,,,,,,,,,,,
6/20/2018 4:00,14.85828161,19.50426865,34.08695602,19.34,0,0,4.5,8.5,223.74,1.24,998.07,1002.47,95,,,,,,,,,,,,
6/20/2018 4:30,8.196687698,19.506464,34.08206558,19.1,0,0,2.5,8.5,141.19,0.853333333,998.2,1002.6,95,,,,,,,,,,,,
6/20/2018 5:00,1.224923134,19.50777817,34.07241821,18.88333333,0,0,1.5,8.5,114.8133333,0.78,998.2233333,1002.593333,95,,,,,,,,,,,,
6/20/2018 5:30,-5.032491684,19.50671577,34.06061172,19.01333333,0,0,0.5,8,135.8733333,0.893333333,998.1266667,1002.526667,95,,,,,,,,,,,,
6/20/2018 6:00,-11.5203619,19.49925613,34.04733658,19.21666667,0,0,0,7.5,147.2633333,0.476666667,998.2666667,1002.57,95,,,,,,,,,,,,
6/20/2018 6:30,-16.5823698,19.49167442,34.0352211,19.85,0,0,0,6.5,111.7066667,0.8,998.13,1002.43,95,,,,,,,,,,,,
6/20/2018 7:00,-21.49213552,19.48529053,34.02473068,20.82666667,0,0,0,6,240.16,0.576666667,998.1933333,1002.493333,94.87666667,,,,,,,,,,,,
6/20/2018 7:30,-23.88534546,19.47698212,34.0174675,22.19,0,0,0,6,248.03,1.176666667,998.47,1002.77,87.6,,,,,,,,,,,,
6/20/2018 8:00,-25.92631578,19.46846199,34.01160812,23.21666667,0,0,0,6,243.85,1.736666667,998.6533333,1002.953333,81.14333333,,,,,,,,,,,,
6/20/2018 8:30,-24.30182695,19.46279526,34.00787354,23.68333333,0,0,0,6,181.6633333,1.39,998.6566667,1002.956667,77.43666667,,,,,,,,,,,,
6/20/2018 9:00,-22.24502563,19.45718193,34.00429153,24.28,0,0,0,6,205.0066667,1.653333333,998.6133333,1002.913333,75.1,231,1152171733,4721.034794,2814947.165,444866.9004,72375.4321,966535.0042,19587.01904,31879,2.5,0,3
6/20/2018 9:30,-17.64526367,19.45725632,34.00568771,24.94666667,0,0,0,5.5,221.1433333,1.85,998.74,1003.04,73.16666667,,,,,,,,,,,,
6/20/2018 10:00,-12.68857718,19.45806503,34.00748825,25.34666667,0,0,0,4.5,160.46,1.503333333,998.79,1003.086667,71.63666667,,,,,,,,,,,,
6/20/2018 10:30,-6.275343895,19.46077347,34.00905991,25.55666667,0,0,0,2.5,222.5266667,2.896666667,998.9266667,1003.226667,70.17,,,,,,,,,,,,
6/20/2018 11:00,0.359737873,19.47323608,34.01270294,25.16,0,0,0,1.5,194.4533333,3.006666667,999.0266667,1003.326667,70.44,,,,,,,,,,,,
6/20/2018 11:30,5.61119318,19.48797989,34.02345657,25.75666667,0,0,0,0.5,188.0366667,2.43,999.0366667,1003.336667,68.83,,,,,,,,,,,,
6/20/2018 12:00,10.90624332,19.51104355,34.04497528,26.07666667,0,0,0,0,201.5933333,2.993333333,998.83,1003.13,67.42333333,30,497196401.2,2719.472334,1736245.328,193368.2195,31509.50972,383481.5897,2895.874937,27015,2,0,4
6/20/2018 12:30,14.41264153,19.54049683,34.07130814,25.94666667,0,0,0,0,197.77,2.64,998.4733333,1002.773333,66.88333333,,,,,,,,,,,,
6/20/2018 13:00,17.75423288,19.57014275,34.10227966,25.69,0,0,0,0,204.2666667,2.493333333,998.2766667,1002.576667,68.00666667,,,,,,,,,,,,
6/20/2018 13:30,18.06490421,19.56940269,34.13506699,25.92,0,0,0,0,214.4066667,2.446666667,998.1866667,1002.486667,66.41666667,,,,,,,,,,,,
6/20/2018 14:00,18.00055504,19.5685463,34.13510895,26.82333333,0,0,0,0,186.6133333,2.44,998.1933333,1002.493333,61.49,,,,,,,,,,,,
6/20/2018 14:30,16.59601927,19.56755638,34.13428879,25.98666667,0,0,0,0,187.5466667,2.176666667,998.2366667,1002.536667,62.18333333,,,,,,,,,,,,
6/20/2018 15:00,15.02500772,19.58204651,34.13496399,25.04333333,0,0,0,0,188.9766667,2.01,998.19,1002.49,67.13666667,20,1741253124,6953.052242,4177783.046,287920.3535,92125.40646,1673261.674,20623.83277,28358.5,5,0,2.5
6/20/2018 15:30,12.60627508,19.58213234,34.13306427,25.01666667,0,0,0,0,195.69,2.13,998.1366667,1002.426667,67.34333333,,,,,,,,,,,,
6/20/2018 16:00,10.01124382,19.58372498,34.12630463,24.7,0,0,0,0,218.6666667,1.173333333,998.1366667,1002.436667,67.94666667,,,,,,,,,,,,
6/20/2018 16:30,6.148982048,19.58586311,34.11822128,24.44333333,0,0,0,0,213.2,1.54,998.0966667,1002.396667,69.21666667,,,,,,,,,,,,
6/20/2018 17:00,2.094113827,19.58765984,34.11300659,23.67,0,0,0,0,215.53,2.17,998.19,1002.49,73.12,,,,,,,,,,,,
6/20/2018 17:30,-2.786052227,19.58417511,34.10959625,23.27333333,0,0,0,0,221.9733333,1.386666667,998.2933333,1002.593333,75.80666667,,,,,,,,,,,,
6/20/2018 18:00,-7.755827904,19.57955933,34.10655212,22.82666667,0,0,0,0,209.4933333,1.48,998.4166667,1002.716667,77.41333333,121,1151039870,14069.95754,8060816.638,246005.651,57072.00398,5645747.079,1861.871227,30476,6,0,3
6/20/2018 18:30,-12.07488775,19.57503319,34.10316467,22.4,0,0,0,0,228.4766667,1.48,998.83,1003.13,78.15666667,,,,,,,,,,,,
6/20/2018 19:00,-16.42407179,19.57107162,34.09896851,21.65333333,0,0,0,0,258.42,0.873333333,999.06,1003.36,81.45333333,,,,,,,,,,,,
6/20/2018 19:30,-18.81395578,19.56909752,34.09796143,21.35,0,0,0,0,253.5466667,1.176666667,999.52,1003.82,84.18,,,,,,,,,,,,
6/20/2018 20:00,-20.89226246,19.56729507,34.09725571,21.24,0,0,0,0,253.0266667,1.546666667,999.7066667,1004.006667,82.57333333,,,,,,,,,,,,
6/20/2018 20:30,-19.99613047,19.56726074,34.0979805,21.39333333,0,0,0,0,268.03,1.316666667,999.74,1004.04,77.35333333,,,,,,,,,,,,
6/20/2018 21:00,-18.81771088,19.57004547,34.10021973,20.91,0,0,0,0,260.6166667,1.08,999.8433333,1004.143333,79.09333333,109,2630980331,10604.34618,3180129.692,273757.5439,77792.40435,1630322.261,1327.87211,29063,0.5,0,1.5
6/20/2018 21:30,-14.93782997,19.57760429,34.10464096,21.50666667,0,0,0,0,252.38,1.636666667,999.8933333,1004.193333,78.33333333,,,,,,,,,,,,
6/20/2018 22:00,-10.71062088,19.58856583,34.10924149,21.10666667,0,0,0,0,247.49,1.463333333,1000.07,1004.37,81.18,,,,,,,,,,,,
6/20/2018 22:30,-5.213093758,19.60122108,34.11293411,20.62333333,0,0,0,0,224.5433333,1.263333333,1000.113333,1004.413333,84.85,,,,,,,,,,,,
6/20/2018 23:00,0.214898586,19.62109756,34.11708069,21.63666667,0,0,0,0,262.9533333,1.62,1000.066667,1004.373333,81.71,,,,,,,,,,,,
6/20/2018 23:30,6.136953831,19.64448547,34.1195488,22.53333333,0,0,0,0,279.8166667,1.736666667,999.9633333,1004.263333,77.62666667,,,,,,,,,,,,
6/21/2018 0:00,12.10328341,19.66781235,34.12104416,21.96666667,0,0,0,0,277.5833333,1.61,999.8166667,1004.116667,71.39333333,,,,,,,,,,,,
6/21/2018 0:30,16.52414799,19.69032669,34.12189484,22.53333333,0,0,0,0,303.5633333,1.573333333,999.6333333,1003.933333,68.74,,,,,,,,,,,,
6/21/2018 1:00,20.5894351,19.71358299,34.12355042,22.74666667,0,0,0,0,285.1633333,1.87,999.5733333,1003.873333,67.31,,,,,,,,,,,,
6/21/2018 1:30,22.50397205,19.73470497,34.12414551,22.41666667,0,0,0,0,299.8166667,2.046666667,999.7766667,1004.076667,68.52333333,,,,,,,,,,,,
6/21/2018 2:00,24.30673838,19.75502586,34.12282181,22.42666667,0,0,0,0,293.0166667,2.266666667,999.7166667,1004.016667,68.41333333,,,,,,,,,,,,
6/21/2018 2:30,23.5424161,19.79104233,34.12056732,22.72,0,0,0,0,299.3233333,2.206666667,999.5033333,1003.803333,65.44666667,,,,,,,,,,,,
6/21/2018 3:00,22.79740572,19.82780838,34.11870575,22.41,0,0,0,0,304.65,2.373333333,999.59,1003.89,64.98,,,,,,,,,,,,
6/21/2018 3:30,20.07060051,19.84194756,34.11783981,22.51333333,0,0,0,0,279.7733333,2.27,999.84,1004.14,60.43333333,,,,,,,,,,,,
6/21/2018 4:00,17.27266312,19.84724998,34.11748123,22.98666667,0,0,0,0,223.3566667,1.456666667,1000.243333,1004.543333,57.08666667,,,,,,,,,,,,
6/21/2018 4:30,13.35082054,19.84947777,34.11755371,22.82,0,0,0,0,158.7566667,0.746666667,1000.346667,1004.646667,55.99,,,,,,,,,,,,
6/21/2018 5:00,9.16454792,19.8508873,34.11758041,21.96333333,0,0,0,0,70.87666667,0.873333333,1000.5,1004.8,60.90666667,,,,,,,,,,,,
6/21/2018 5:30,4.172134399,19.85289192,34.11748123,22.21333333,0,0,0,0,92.60333333,0.473333333,1000.54,1004.84,58.78666667,,,,,,,,,,,,
6/21/2018 6:00,-0.963139534,19.86118126,34.11698914,22.62,0,0,0,0,93.31,0.143333333,1000.846667,1005.146667,56.11,,,,,,,,,,,,
6/21/2018 6:30,-6.064867973,19.87196541,34.1161232,23.05333333,0,0,0,0,96.44666667,0.263333333,1000.983333,1005.283333,52.15333333,,,,,,,,,,,,
6/21/2018 7:00,-11.25792265,19.88264465,34.11524963,23.01666667,0,0,0,0,58.61333333,0.213333333,1001.28,1005.58,52.07666667,,,,,,,,,,,,
6/21/2018 7:30,-15.9484148,19.88770866,34.11436844,23.11666667,0,0,0,0,118.9533333,0.186666667,1001.52,1005.82,51.02666667,,,,,,,,,,,,
6/21/2018 8:00,-20.58150768,19.88472748,34.11336517,23.72,0,0,0,0,151.2,0.46,1001.7,1006,48,,,,,,,,,,,,
6/21/2018 8:30,-22.53255844,19.87903976,34.11236191,24.3,0,0,0,0,214.3566667,1.196666667,1001.743333,1006.043333,48.14333333,,,,,,,,,,,,
6/21/2018 9:00,-24.02926683,19.87208176,34.1116333,24.88666667,0,0,0,0,143.4566667,1.25,1001.693333,1005.993333,46.63,,,,,,,,,,,,
6/21/2018 9:30,-22.69532681,19.86505699,34.11067581,25.36333333,0,0,0,0,63.37666667,1.51,1001.603333,1005.903333,36.98333333,,,,,,,,,,,,
6/21/2018 10:00,-21.19102478,19.85831833,34.10976028,25.75666667,0,0,0,0,184.5433333,1.54,1001.68,1005.98,36.75333333,,,,,,,,,,,,
6/21/2018 10:30,-17.3017025,19.8531189,34.1083374,25.80333333,0,0,0,0,222.5833333,2.256666667,1001.65,1005.95,39.67666667,,,,,,,,,,,,
6/21/2018 11:00,-13.06438446,19.84360313,34.10686874,24.62,0,0,0,0,230.0366667,2.566666667,1001.48,1005.78,45.66333333,,,,,,,,,,,,
6/21/2018 11:30,-7.88217783,19.83813095,34.10564041,26.04333333,0,0,0,0,235.0033333,2.763333333,1001.28,1005.58,45.38,,,,,,,,,,,,
6/21/2018 12:00,-2.560603619,19.83237076,34.10503769,25.27,0,0,0,0,243.9566667,2.356666667,1001.176667,1005.476667,46.21333333,,,,,,,,,,,,
6/21/2018 12:30,2.854955196,19.8298378,34.10532379,22.76,0,0,0,0,166.05,2.923333333,1001.04,1005.34,63.47333333,,,,,,,,,,,,
6/21/2018 13:00,8.211934566,19.84101677,34.10650253,22.56333333,0,0,0,0,182.3,2.583333333,1000.95,1005.25,69.23333333,,,,,,,,,,,,
6/21/2018 13:30,12.2707963,19.86146545,34.10900879,24.97666667,0,0,0,0,178.5066667,1.896666667,1000.78,1005.08,49.20666667,,,,,,,,,,,,
6/21/2018 14:00,16.3605094,19.89634895,34.11327744,23.29,0,0,0,0,182.9433333,2.356666667,1000.703333,1005.003333,54.05333333,,,,,,,,,,,,
6/21/2018 14:30,17.64891148,19.94990349,34.11759949,22.80666667,0,0,0,0,184.5,2.093333333,1000.646667,1004.946667,60.22666667,,,,,,,,,,,,
6/21/2018 15:00,19.1257,20.01337051,34.1203804,23.85333333,0,0,0,0,177.62,1.613333333,1000.72,1005.02,52.66333333,,,,,,,,,,,,
6/21/2018 15:30,18.8170433,20.06308746,34.12331009,23.66333333,0,0,0,0,201.7733333,1.6,1000.756667,1005.056667,52.84333333,,,,,,,,,,,,
6/21/2018 16:00,18.41995716,20.09789658,34.1276207,23.21,0,0,0,0,191.1166667,2.62,1000.84,1005.14,55.13,,,,,,,,,,,,
6/21/2018 16:30,16.38290882,20.1194725,34.13143158,23.81333333,0,0,0,0,219.4,2.053333333,1000.923333,1005.223333,51.58333333,,,,,,,,,,,,
6/21/2018 17:00,14.11703825,20.13458061,34.13454437,24.01333333,0,0,0,0,236.3233333,2.626666667,1001,1005.3,49.31,,,,,,,,,,,,
6/21/2018 17:30,10.73441505,20.14977837,34.13733292,24.10333333,0,0,0,0,243.9766667,3.2,1001.29,1005.59,46.61666667,,,,,,,,,,,,
6/21/2018 18:00,7.131421566,20.17107582,34.13969421,24,0,0,0,0,242.2066667,2.376666667,1001.53,1005.83,43.80333333,,,,,,,,,,,,
6/21/2018 18:30,2.887690067,20.18376541,34.14181137,23.3,0,0,0,0,250.6433333,2.23,1001.686667,1005.986667,52.61333333,,,,,,,,,,,,
6/21/2018 19:00,-1.584851742,20.18273544,34.14333344,22.40666667,0,0,0,0,240.61,2.526666667,1002.006667,1006.306667,62.28666667,,,,,,,,,,,,
6/21/2018 19:30,-6.301701069,20.18172836,34.14451599,22.22666667,0,0,0,0,237.6733333,2.203333333,1002.253333,1006.553333,63.23,,,,,,,,,,,,
6/21/2018 20:00,-11.09378338,20.1823082,34.14491653,22.09,0,0,0,0,228.29,1.31,1002.443333,1006.743333,63.95,,,,,,,,,,,,
6/21/2018 20:30,-13.96172047,20.18561745,34.14493179,20.94333333,0,0,0,0,229.0866667,0.923333333,1002.896667,1007.256667,75.46,,,,,,,,,,,,
6/21/2018 21:00,-16.82759523,20.18953705,34.1446228,20.72333333,0,0,0,0,218.8433333,0.733333333,1003.146667,1007.546667,80.67333333,,,,,,,,,,,,
6/21/2018 21:30,-16.88953638,20.19428253,34.14388275,20.78,0,0,0,0,197.4433333,0.536666667,1003.623333,1008.023333,78.71,,,,,,,,,,,,
6/21/2018 22:00,-16.65666103,20.19989777,34.14259338,20.53,0,0,0,0,236.3,0.976666667,1003.946667,1008.346667,78.13,,,,,,,,,,,,
6/21/2018 22:30,-13.96999359,20.2047081,34.13993454,20.54,0,0,0,0,239.47,0.776666667,1004.043333,1008.443333,76.62666667,,,,,,,,,,,,
6/21/2018 23:00,-11.05142832,20.20464897,34.13647461,20.78,0,0,0,0,168.6633333,0.37,1003.986667,1008.386667,75.44,,,,,,,,,,,,
6/21/2018 23:30,-6.264126301,20.2017746,34.13190842,20.75666667,0,0,0,0,274.04,1.493333333,1003.913333,1008.313333,75.19666667,,,,,,,,,,,,
6/22/2018 0:00,-1.449632645,20.19382095,34.12610245,20.5,0,0,0,0,242.3,1.9,1003.9,1008.3,80.2,,,,,,,,,,,,
6/26/2018 0:00,-31.86820745,21.04164696,33.52939224,21.2,0,0,0,0,222.58,0.94,1007.403333,1011.78,86.14333333,,,,,,,,,,,,
6/26/2018 0:30,-35.21255255,21.03654099,33.53596878,21.54666667,0,0,0,0,243.8133333,1.736666667,1007.633333,1012.033333,85.62666667,,,,,,,,,,,,
6/26/2018 1:00,-38.07936311,21.02952576,33.54298401,20.73,0,0,0,0,234.93,1.613333333,1007.483333,1011.883333,89.26,,,,,,,,,,,,
6/26/2018 1:30,-35.92436314,21.0209713,33.54873276,21.15,0,0,0,0,243.8333333,1.956666667,1007.54,1011.94,82.96,,,,,,,,,,,,
6/26/2018 2:00,-33.44342709,21.00915337,33.55574799,21.58666667,0,0,0,0,239.0666667,3.21,1007.49,1011.89,84.97666667,,,,,,,,,,,,
6/26/2018 2:30,-27.95988321,20.99128151,33.56087112,21.08,0,0,0,0,228.8033333,1.35,1006.903333,1011.303333,89.01666667,,,,,,,,,,,,
6/26/2018 3:00,-22.28382826,20.97497177,33.56319809,20.88,0,0,0,0,223.88,1.303333333,1006.543333,1010.943333,91.81333333,,,,,,,,,,,,
6/26/2018 3:30,-14.89957571,20.96125984,33.55691147,20.53333333,0,0,0,0,216.17,0.61,1006.58,1010.98,94.88333333,,,,,,,,,,,,
6/26/2018 4:00,-6.647181511,20.95711136,33.54880524,21.28,0,0,0,0,206.64,1.166666667,1006.516667,1010.916667,92.38666667,,,,,,,,,,,,
6/26/2018 4:30,2.039146423,20.95957756,33.53902435,21.05,0,0,0,0,199.6166667,0.953333333,1006.38,1010.78,94.09333333,,,,,,,,,,,,
6/26/2018 5:00,10.64779758,20.97214508,33.52651978,21.11333333,0,0,0,0,175.54,0.766666667,1006.466667,1010.866667,94.90666667,,,,,,,,,,,,
6/26/2018 5:30,16.51002169,21.00546646,33.51039886,21.54666667,0,0,0,0,142.3466667,0.363333333,1006.453333,1010.853333,94.9,,,,,,,,,,,,
6/26/2018 6:00,22.37250805,21.05355072,33.48828506,21.69666667,0,0,0,0,224.5266667,1.363333333,1006.606667,1011.006667,94.9,,,,,,,,,,,,
6/26/2018 6:30,24.37468767,21.10527039,33.46434021,21.92666667,0,0,0,0,261.3033333,0.646666667,1006.533333,1010.933333,94.9,,,,,,,,,,,,
6/26/2018 7:00,26.33385658,21.14201164,33.45206833,22.21,0,0,0,0,220.6033333,1.85,1006.526667,1010.926667,94.9,,,,,,,,,,,,
6/26/2018 7:30,24.56905842,21.16164017,33.45613098,21.63,0,0,0,0,155.9766667,0.746666667,1006.566667,1010.966667,94.9,,,,,,,,,,,,
6/26/2018 8:00,22.56797552,21.20626068,33.46549988,21.51666667,0,0,0,0,56.58,0.046666667,1006.603333,1011.003333,94.9,,,,,,,,,,,,
6/26/2018 8:30,18.17709208,21.25022316,33.46510315,21.6,0.5,0.5,0.5,0,33.15666667,0.103333333,1006.493333,1010.893333,94.9,,,,,,,,,,,,
6/26/2018 9:00,13.72734308,21.24728012,33.46253204,21.82333333,0.5,1,1,0,87.12333333,0.086666667,1006.08,1010.48,94.9,,,,,,,,,,,,
6/26/2018 9:30,7.808089256,21.23711586,33.46243668,22.24333333,0,1,1,0,189.2133333,0.483333333,1005.876667,1010.276667,94.9,,,,,,,,,,,,
6/26/2018 10:00,1.683354378,21.22296143,33.46532059,22.35,0,1,1,0,232.2466667,1.46,1005.71,1010.11,94.9,,,,,,,,,,,,
6/26/2018 10:30,-5.252385139,21.19981575,33.46861267,22.57,0,1,1,0,240.1866667,2.573333333,1005.46,1009.803333,94.9,,,,,,,,,,,,
